#{"t_start": 1781471107.453767, "env_id": "None"}
r,l,t,laps_completed,last_lap_time,progress_distance,distance_raced,mean_throttle,mean_brake,mean_speed,max_speed,termination_reason
-156.86809,609,308.291908,0,nan,49.568,49.568,0.33543396563757033,0.26767096907047216,15.981405587192123,51.4175,off_track
-159.78947,622,312.472753,0,nan,44.6082,44.6082,0.28726883524867114,0.28131165506372113,14.38540327122187,52.0227,off_track
-161.47394,633,316.609994,0,nan,44.2203,44.2203,0.27896906225978857,0.27025461196899414,14.07114670142181,51.382,off_track
-148.87201,554,320.418252,0,nan,43.9377,43.9377,0.3174051967338534,0.23520635708574783,15.704128006859213,51.4701,off_track
-147.80719,560,324.248129,0,nan,44.107,44.107,0.28513534154210773,0.24435185843280383,15.698601154821423,53.2732,off_track
-138.23813,552,328.330124,0,nan,51.49,51.49,0.3120494856350664,0.22890743678030762,16.754844746739135,52.951,wrong_direction
-136.0723,568,332.540763,0,nan,52.6715,52.6715,0.34554087632978464,0.20132778270143858,17.958118148063388,54.0697,off_track
-147.87982,610,336.886545,0,nan,55.6805,55.6805,0.2983126612960315,0.18904897052733624,16.894457636721302,49.4686,wrong_direction
-154.71034,679,341.629543,0,nan,63.2988,63.2988,0.30087544166637975,0.21825233650488426,17.78474567466862,48.0907,off_track
-110.36089,150,343.104348,0,nan,4.87915,4.87915,0.28160561800003053,0.5100222261746724,6.197543901400001,21.6115,low_progress
-171.73508,721,348.107448,0,nan,59.3455,59.3455,0.28054291662991293,0.20679701432771722,14.617193935922344,30.4605,off_track
-152.0119,638,352.646296,0,nan,52.793,52.793,0.28133725652874075,0.24799609782180068,14.813793640125386,38.5842,wrong_direction
-148.41962,316,355.152388,0,nan,12.9383,12.9383,0.21516631185253965,0.46132174737845794,8.439837441772154,23.9552,off_track
-168.63828,782,360.277956,0,nan,68.4094,68.4094,0.36643126279191895,0.24215102416779988,16.475850526470584,55.5584,off_track
-169.26959,739,365.397359,0,nan,65.7845,65.7845,0.3166588439993026,0.23783077398398247,16.822984885926925,61.0719,off_track
-201.84558,887,371.333801,0,nan,66.983,66.983,0.2015286751234276,0.48696895839127774,13.908479710935753,54.5101,low_progress
-139.64412,788,376.814477,0,nan,98.8734,98.8734,0.3906276685937407,0.21197497224444664,23.039242557614223,73.9358,off_track
-147.883,670,381.516339,0,nan,65.4165,65.4165,0.3323270893808621,0.22116326894333113,18.430001847761194,65.874,off_track
-151.59177,659,386.081902,0,nan,59.0592,59.0592,0.2886932507632173,0.24331121451937918,17.056400720637328,67.2964,off_track
-142.46729,604,390.465903,0,nan,52.0039,52.0039,0.3149546653229669,0.23644473359284812,16.57519929701988,62.4218,off_track
-154.42543,646,395.196574,0,nan,56.7998,56.7998,0.30826925640873865,0.2130313680821528,16.785979668730658,62.9498,off_track
-148.224,641,399.97646,0,nan,60.8855,60.8855,0.315304280815184,0.19902895941935167,17.906182852886126,67.0053,off_track
-187.96179,796,405.707159,0,nan,69.1317,69.1317,0.28707025278752774,0.23519688163270902,17.249185127010037,58.0653,off_track
-154.58926,631,410.247444,0,nan,52.2032,52.2032,0.3149937364832157,0.21614886180345683,16.215731263549927,58.9465,off_track
-147.18518,626,414.818917,0,nan,54.237,54.237,0.32099036877147685,0.21676777612667875,16.243734902875403,55.8298,off_track
-107.007,1161,422.778197,0,nan,168.858,168.858,0.32405297988247606,0.21035481038327672,25.49571085486653,84.2212,off_track
-104.37801,377,427.751298,0,nan,34.653,34.653,0.41367718269085063,0.14146288367734347,15.663060056233432,46.6523,wrong_direction
-101.11924,132,430.879049,0,nan,14.2015,14.2015,0.6928468193068649,0.1337305438337904,19.225870194696974,53.3127,wrong_direction
-146.11945,848,438.012558,0,nan,59.2202,59.2202,0.31641568032638084,0.18216796634051036,12.474034428172143,33.9223,low_progress
-145.50908,638,443.390161,0,nan,52.8284,52.8284,0.3234213144054233,0.20145701100833738,14.974337560423207,54.5401,off_track
-384.30786,5905,481.280995,0,nan,613.182,613.182,0.16873082910726678,0.18981084289639608,18.06094508015244,90.4361,off_track
-157.72646,1343,490.263554,0,nan,165.382,165.382,0.22418619604671702,0.2572351549422661,21.66464996433355,72.4091,low_progress
-160.40515,1623,501.005504,0,nan,240.244,240.244,0.2675034516546657,0.21290276312049494,25.989355996056627,94.6859,off_track
-14.074265,764,506.458376,0,nan,168.249,168.249,0.4035958415238645,0.16340978896118583,39.66811338651831,100.74,off_track
-40.113323,1803,518.500571,0,nan,344.65,344.65,0.29744058116832445,0.14778799631829667,34.01548597321135,104.62,off_track
